materials;participant;is_test_trial;item;condition;position;question order;rating1;content
FillerAcceptContextBad;76;no;3;bad;50;1;2;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;76;no;4;bad;44;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;76;no;5;bad;58;1;3;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;76;no;6;bad;52;1;2;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra."
FillerAcceptContextBad;77;no;1;bad;51;1;5;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;77;no;2;bad;55;1;2;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;77;no;3;bad;47;1;6;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;77;no;4;bad;53;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;77;no;5;bad;61;1;7;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;77;no;6;bad;57;1;4;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra."
FillerAcceptContextBad;78;no;1;bad;46;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;78;no;2;bad;58;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;78;no;3;bad;50;1;1;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;78;no;4;bad;42;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;78;no;5;bad;48;1;6;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;78;no;6;bad;59;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra."
FillerAcceptContextBad;80;no;1;bad;42;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;80;no;2;bad;58;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;80;no;3;bad;60;1;1;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;80;no;4;bad;56;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;80;no;5;bad;54;1;3;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;80;no;6;bad;48;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra."
FillerAcceptContextBad;81;no;1;bad;63;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;81;no;2;bad;43;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;81;no;3;bad;49;1;5;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;81;no;4;bad;51;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;81;no;5;bad;47;1;7;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;81;no;6;bad;57;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra."
FillerAcceptContextBad;82;no;1;bad;62;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;82;no;2;bad;58;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;82;no;3;bad;54;1;1;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;82;no;4;bad;60;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;82;no;5;bad;52;1;7;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;82;no;6;bad;50;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra."
FillerAcceptContextBad;83;no;1;bad;49;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;83;no;2;bad;55;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;83;no;3;bad;61;1;1;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;83;no;4;bad;57;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;83;no;5;bad;45;1;1;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;83;no;6;bad;42;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra."
FillerAcceptContextBad;84;no;1;bad;44;1;3;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;84;no;2;bad;46;1;3;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;84;no;3;bad;48;1;3;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;84;no;4;bad;42;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;84;no;5;bad;61;1;7;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;84;no;6;bad;52;1;2;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra."
FillerAcceptContextBad;85;no;1;bad;56;1;3;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;85;no;2;bad;54;1;3;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;85;no;3;bad;52;1;2;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;85;no;4;bad;48;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;85;no;5;bad;62;1;7;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;85;no;6;bad;46;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra."
FillerAcceptContextBad;86;no;1;bad;64;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;86;no;2;bad;52;1;2;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;86;no;3;bad;50;1;1;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;86;no;4;bad;42;1;3;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;86;no;5;bad;44;1;1;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;86;no;6;bad;58;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra."
FillerAcceptContextBad;87;no;1;bad;63;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;87;no;2;bad;61;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;87;no;3;bad;57;1;1;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;87;no;4;bad;51;1;2;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;87;no;5;bad;55;1;5;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;87;no;6;bad;50;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra."
FillerAcceptContextBad;88;no;1;bad;46;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;88;no;2;bad;63;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;88;no;3;bad;52;1;1;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;88;no;4;bad;54;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;88;no;5;bad;42;1;7;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;88;no;6;bad;59;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra."
FillerAcceptContextBad;89;no;1;bad;51;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;89;no;2;bad;55;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;89;no;3;bad;49;1;5;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;89;no;4;bad;61;1;3;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;89;no;5;bad;63;1;6;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;89;no;6;bad;47;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra."
FillerAcceptContextBad;90;no;1;bad;59;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;90;no;2;bad;48;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;90;no;3;bad;61;1;1;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;90;no;4;bad;63;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;90;no;5;bad;58;1;4;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
